timestamp,product,dealer,price,currency,in_stock,url
2026-07-26T21:58:04.628007,10g Gold Bar (any brand),Silver Bullion,1811.75,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Gold_Minted_Bar_LBMA_Various_Brand_10g
2026-07-26T21:58:04.628007,10g Gold Bar (any brand),Indigo Precious Metals,1895.64,SGD,True,https://www.indigopreciousmetals.com/10-gram-credit-suisse-gold-minted-bar.html
2026-07-26T21:58:04.628007,20g Gold Bar (any brand),BullionStar,3545.84,SGD,True,https://www.bullionstar.com/buy/product/gold-bar-uk-britannia-2gram
2026-07-26T21:58:04.628007,20g Gold Bar (any brand),Indigo Precious Metals,3575.32,SGD,True,https://www.indigopreciousmetals.com/20-gram-credit-suisse-gold-minted-bar.html
2026-07-26T21:58:04.628007,1oz Gold Bar (any brand),Indigo Precious Metals,5358.71,SGD,True,https://www.indigopreciousmetals.com/1-toz-canadian-gold-maple-year-2019.html
2026-07-26T21:58:04.628007,1oz Gold Bar (any brand),Silver Bullion,5407.55,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Gold_Minted_Bar_LBMA_Various_Brand_1oz
2026-07-26T21:58:04.628007,1oz Gold Bar (any brand),LPM,5410.85,SGD,True,https://www.lpm.sg/sg_en/2026-1-oz-australia-kangaroo-9999-gold-bu-coin.html
2026-07-26T21:58:04.628007,1oz Gold Bar (any brand),UOB,5449.00,SGD,True,https://www.uobgroup.com/online-rates/gold-and-silver-prices.page
2026-07-26T21:58:04.628007,1oz Gold Bar (any brand),GoldSilver Central,5500.21,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-gold/buy-gold-coin/canadian-mint-gold-coin/prior-years-canadian-maple-leaf-gold-coin-1oz/
2026-07-26T21:58:04.628007,50g Gold Bar (any brand),BullionStar,8688.08,SGD,True,https://www.bullionstar.com/buy/product/gold-bar-metalor-50g-cast
2026-07-26T21:58:04.628007,50g Gold Bar (any brand),Silver Bullion,8692.84,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Gold_Cast_Bar_Heraeus_50g
2026-07-26T21:58:04.628007,50g Gold Bar (any brand),Indigo Precious Metals,8697.44,SGD,True,https://www.indigopreciousmetals.com/50-gram-heraeus-gold-cast-bar-new-design.html
2026-07-26T21:58:04.628007,100g Gold Bar (any brand),BullionStar,17105.98,SGD,True,https://www.bullionstar.com/buy/product/gold-minted-argor-circulated-100g
2026-07-26T21:58:04.628007,100g Gold Bar (any brand),Indigo Precious Metals,17189.20,SGD,True,https://www.indigopreciousmetals.com/100-gram-metalor-gold-cast.html
2026-07-26T21:58:04.628007,100g Gold Bar (any brand),Silver Bullion,17218.87,SGD,True,https://www.silverbullion.com.sg/Product/Detail/Gold_Minted_Bar_LBMA_Various_Brand_100g
2026-07-26T21:58:04.628007,1oz Silver Bar (any brand),UOB,77.37,SGD,True,https://www.uobgroup.com/online-rates/gold-and-silver-prices.page
2026-07-26T21:58:04.628007,1oz Silver Bar (any brand),GoldSilver Central,86.93,SGD,True,https://www.goldsilvercentral.com.sg/shop/buy-silver/buy-silver-coin/perth-mint-silver-coin/2011-australian-koala-silver-coin-1oz/
2026-07-26T21:58:04.628007,1oz Silver Bar (any brand),Indigo Precious Metals,101.47,SGD,True,https://www.indigopreciousmetals.com/1-oz-johnson-matthey-silver-bar.html
2026-07-26T21:58:04.628007,10oz Silver Bar (any brand),LPM,805.61,SGD,True,https://www.lpm.sg/sg_en/10-oz-abc-refinery-the-southern-cross-9999-silver-minted-bar.html
